ID,Possession Status,Availability Starts From,Floor No,Commercial,Developer,Approved Authority Name,Units Available,Price,Price (English),Flooring Type,Electricity Status,Maintenance Type,Maintenance Charges,Booking Amount,Landmark,Covered Area,Project Name,sqft Price ,Carpet Area,Area Name,Property Uniqueness,Unit of Carpet Area,Society,Ownership Type,furnished Type,Bathroom,Parking,Facing,Amenities Facing,Transaction Type,Floor Data,Type of Property,City,bedroom,Data Referred From,floors,Water Status,Luxury Flat,Covered Area,Carpet Area Unit,isPrimeLocationProperty,Tenants Preference,Location,Property,covArea Unit,isLuxuryServiceProvided,Property Lifespan,balconies,Rera,Power Back Up,Lift,Rain Water Harvesting,Club House,Swimming Pool,Gymnasium,Park,Parking,Security,Water Storage,Private Terrace/Garden,Vaastu Compliant,Service/Goods Lift,Air Conditioned,Visitor Parking,Intercom Facility,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,RO Water System,Banquet Hall,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,Jogging and Strolling Track,Outdoor Tennis Courts,Mansion,Downtown,Skyline View,Wrap Around Balcony,Island Kitchen Layout,Full Glass Wall,House help accommodation,Concierge Services,Garden View,Marble flooring,Well Furnished,Modular Kitchen,Helipad,Private pool ,Private Jaccuzi,Mini Cinema Theatre,Golf Course,Infinity Swimming Pool,Pool with temperature control ,Sea facing,Skydeck,Earth quake resistant,Theme based Architectures,Health club with Steam / Jaccuzi,Large Clubhouse ,Large Open space,Fingerprint Access,Grand Entrance lobby,Private Garage,Fireplace,Wine Cellar,Sky Villa,Water Front,Hilltop,Smart Home,Barbeque space,Kids play area,Library,Puja Room,Study,Servant Room,Store,Aerobics Room,Canopy Walk,Coffee Lounge & Restaurants,Dance Studio,Event Space & Amphitheatre,Flower Gardens,Guest Accommodation,Indoor Squash & Badminton Courts,Kids Play Area,Kids Play Pool With Water Slides,Library And Business Centre,Meditation Area,Multipurpose Courts,Recreational Pool,Rentable CommuniPfty Space,Retail Boulevard (Retail Shops),Cycling & Jogging Track,Fire Fighting Equipment,Aesthetically designed landscape garden,Possession By,NRI Pref,Land Area / Covered Area,Land Area Unit,Pantry Type
12571,Ready to Move,NA,18,N,NA,NA,NA,5600000,56 Lac,NA,NA,NA,NA,NA,NA,695,Yogi Dham Phase III,8058,NA,Kalyan West,NA,Sq-ft,N,NA,Furnished,2,NA,NA,NA,Resale,18 of 22 Floor,Apartment,Thane,1,Owner,22,NA,F,695,NA,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12570,Ready to Move,NA,2,N,NA,NA,NA,7200000,72 Lac,NA,NA,NA,NA,NA,NA,1010,NA,7129,NA,Kalyan West,NA,Sq-ft,N,Co-operative Society,Unfurnished,2,NA,NA,Garden/Park,Resale,2 of 8 Floor,Apartment,Thane,2,Owner,8,NA,F,1010,NA,Y,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,5 to 10 years,3,NA,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12569,Ready to Move,NA,3,N,NA,NA,NA,4000000,40 Lac,NA,NA,NA,NA,NA,NA,490,NA,8163,NA,Kalyan West,NA,Sq-ft,N,NA,Semi-Furnished,1,NA,NA,NA,Resale,3 of 5 Floor,Apartment,Thane,1,Owner,5,NA,F,490,NA,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12568,Ready to Move,NA,15,N,Raunak Group,NA,NA,3700000,37 Lac,NA,NA,NA,NA,NA,NA,577,Raunak City 2,6412,NA,Kalyan West,NA,Sq-ft,N,NA,Semi-Furnished,1,NA,NA,NA,Resale,15 of 15 Floor,Apartment,Thane,1,Owner,15,NA,F,577,NA,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12567,Ready to Move,NA,4,N,Raunak Group,NA,NA,3500000,35 Lac,NA,NA,NA,NA,NA,NA,580,Raunak City 3,6034,NA,Kalyan West,NA,Sq-ft,N,NA,Semi-Furnished,1,NA,NA,NA,Resale,4 of 7 Floor,Apartment,Thane,1,Owner,7,NA,F,580,NA,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,5 to 10 years,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12566,Ready to Move,NA,20,N,NA,NA,NA,4350000,43.5 Lac,NA,NA,NA,NA,NA,NA,710,NA,6127,506,Kalyan West,NA,Sq-ft,N,NA,Unfurnished,1,NA,NA,NA,Resale,20 of 20 Floor,Apartment,Kalyan,1,Owner,20,NA,F,710,Sq-ft,Y,Bachelors/Family,"Kalyan West, Kalyan",1 BHK Flat,Sq-ft,0,Less than 5 years,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12565,Ready to Move,NA,4,N,Shree Vasturachna Developers,NA,NA,2400000,24 Lac,NA,NA,NA,NA,NA,NA,550,Vrundavan,4364,385,Kalyan West,NA,Sq-ft,N,NA,Unfurnished,1,NA,NA,NA,Resale,4 of 4 Floor,Apartment,Thane,1,Owner,4,NA,F,550,Sq-ft,N,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,Less than 5 years,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12564,Ready to Move,NA,3,N,Konkanbhoomi Developers,NA,NA,4000000,40 Lac,NA,NA,Monthly,600,NA,"patel R mart, uco bank",640,Krishna Regency,6250,475,Kalyan West,NA,Sq-ft,N,Freehold,Semi-Furnished,1,NA,South - East,Main Road,Resale,3 of 4 Floor,Apartment,Thane,1,Owner,4,NA,F,640,Sq-ft,N,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,10 to 15 years,NA,NA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12563,Ready to Move,NA,3,N,NA,NA,NA,6300000,63 Lac,NA,NA,NA,NA,NA,NA,700,NA,9000,NA,Kalyan West,NA,Sq-ft,N,NA,Semi-Furnished,1,NA,NA,NA,Resale,3 of 3 Floor,Apartment,Thane,2,Owner,3,NA,F,700,NA,N,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,Above 20 years,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12562,Ready to Move,NA,12,N,Charms Group,NA,NA,7500000,75 Lac,NA,NA,NA,NA,NA,NA,990,Charms Heritage,7576,NA,Kalyan West,NA,Sq-ft,N,NA,Semi-Furnished,2,1 Covered,NA,NA,Resale,12 of 13 Floor,Apartment,Thane,2,Owner,13,NA,F,990,NA,N,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,NA,NA,NA,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA
12561,Ready to Move,NA,6,N,Vidhi Developers,NA,NA,3300000,33 Lac,NA,NA,NA,NA,NA,NA,500,Vidhi Complex,6600,NA,Kalyan West,NA,Sq-ft,N,NA,Semi-Furnished,1,"1 Covered, 1 Open",NA,NA,Resale,6 of 8 Floor,Apartment,Thane,1,Owner,8,NA,F,500,NA,N,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,NA,NA,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA
12560,Under Construction,Apr '23,3,N,Godrej Properties,NA,1,6800000,68 Lac,NA,NA,NA,NA,NA,NA,NA,Godrej Nirvaan,NA,461,Kalyan West,NA,NA,N,Freehold,Unfurnished,1,NA,NA,"Garden/Park, Pool",Resale,3 of 22 Floor,Apartment,Thane,1,Owner,22,NA,F,NA,Sq-ft,N,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,NA,0,NA,NA,NA,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12559,Ready to Move,NA,8,N,TATA Housing Development Company Ltd.,NA,NA,5500000,55 Lac,NA,NA,NA,NA,NA,NA,927,Tata Amantra,5933,NA,Kalyan West,NA,Sq-ft,N,NA,Unfurnished,1,NA,NA,NA,Resale,8 of 33 Floor,Apartment,Thane,2,Owner,33,NA,F,927,NA,N,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,NA,2,NA,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA
12558,Ready to Move,NA,4,N,Tharwani Infrastructures,NA,NA,5500000,55 Lac,NA,NA,NA,NA,NA,NA,600,Rosalie,9167,NA,Kalyan West,NA,Sq-ft,N,NA,Unfurnished,1,1 Open,NA,NA,Resale,4 of 14 Floor,Apartment,Thane,1,Owner,14,NA,F,600,NA,N,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,5 to 10 years,1,NA,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,NA,NA,NA,NA,NA
12557,Ready to Move,NA,Ground,N,Shree Vasturachna Developers,NA,NA,2700000,27 Lac,NA,NA,NA,NA,NA,Bapgaon Naka,430,Vrundavan,6279,NA,Kalyan West,East Facing Property,Sq-ft,N,NA,Unfurnished,1,NA,East,"Garden/Park, Pool",Resale,Ground of 5 Floor,Apartment,Thane,1,Owner,5,NA,F,430,NA,N,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12556,Ready to Move,NA,1,N,Haware Engineers & Builders Pvt Ltd,NA,NA,4500000,45 Lac,Vitrified,NA,NA,NA,NA,NA,855,Haware Pinnacle,5263,NA,Kalyan West,NA,Sq-ft,N,Leasehold,Furnished,2,NA,West,"Garden/Park, Pool, Main Road",Resale,1 of 3 Floor,Apartment,Thane,2,Owner,3,NA,F,855,NA,N,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,NA,2,NA,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12555,Ready to Move,NA,1,N,Royce Developers,KDMC,NA,4500000,45 Lac,NA,NA,NA,NA,NA,NA,645,Royce Paradise,6977,NA,Kalyan West,NA,Sq-ft,N,NA,Unfurnished,1,NA,NA,NA,Resale,1 of 8 Floor,Apartment,Thane,1,Owner,8,NA,F,645,NA,N,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,NA,NA,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA
12554,Under Construction,Mar '23,5,N,Godrej Properties,ABAMNC,1,7500000,75 Lac,NA,No/Rare Powercut,NA,NA,500000,"With Majiwada Junction 20 mins away, upcoming Metro Line 5 at walking",NA,Godrej Nirvaan,NA,675,Bhoiwada,NA,NA,N,Freehold,Unfurnished,2,1 Open,NA,Garden/Park,Resale,5 of 22 Floor,Apartment,Thane,2,Owner,22,Water Availability 24 Hours Available,F,NA,Sq-ft,N,Bachelors/Family,"Bhoiwada, Thane",2 BHK Flat,NA,0,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12553,Ready to Move,NA,9,N,Raunak Group,NA,NA,3800000,38 Lac,NA,NA,NA,NA,200000,Don Bosco school,607,Raunak City 2,6260,NA,Kalyan West,NA,Sq-ft,N,NA,Unfurnished,1,NA,NA,NA,Resale,9 of 15 Floor,Apartment,Thane,1,Owner,15,NA,F,607,NA,N,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,5 to 10 years,2,NA,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12552,Ready to Move,NA,3,N,Shree Samarth Developers,NA,NA,6500000,65 Lac,NA,NA,NA,NA,NA,NA,950,Niraj City Phase 2,6842,NA,Kalyan West,NA,Sq-ft,N,NA,Unfurnished,2,1 Open,NA,NA,Resale,3 of 8 Floor,Apartment,Thane,2,Owner,8,NA,F,950,NA,N,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,New Construction,2,NA,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,NA,NA,NA,NA,NA
12551,Ready to Move,NA,1,N,Haware Engineers & Builders Pvt Ltd,NA,NA,2700000,27 Lac,Ceramic Tiles,NA,NA,NA,NA,NA,603,Haware Pinnacle,4478,NA,Kalyan West,East Facing Property,Sq-ft,N,Freehold,Unfurnished,1,NA,East,"Garden/Park, Pool, Main Road",New Property,1 of 4 Floor,Apartment,Thane,1,Owner,4,NA,F,603,NA,N,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,New Construction,1,NA,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12550,Ready to Move,NA,18,N,NA,ABAMNC,0,6500000,65 Lac,Vitrified,NA,Monthly,NA,50000,NA,1080,NA,6018,NA,Kalyan West,East Facing Property,Sq-ft,N,Freehold,Furnished,2,NA,East,Pool,Resale,18 of 29 Floor,Apartment,Thane,2,Owner,29,NA,F,1080,NA,Y,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,Less than 5 years,1,NA,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12549,Ready to Move,NA,6,N,Raunak Group,NA,NA,3400000,34 Lac,NA,NA,NA,NA,NA,NA,580,Raunak City 2,5862,NA,Kalyan West,NA,Sq-ft,N,NA,Unfurnished,1,NA,North - East,NA,Resale,6 of 7 Floor,Apartment,Thane,1,Owner,7,NA,F,580,NA,N,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,Less than 5 years,1,NA,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12548,Ready to Move,NA,6,N,OSSK CORP,ABAMNC,NA,6900000,69 Lac,Vitrified,No/Rare Powercut,Monthly,1500,200000,Mamoji Super Market,950,Sai Sharnam,7263,650,Kalyan West,East Facing Property,Sq-ft,N,Freehold,Semi-Furnished,2,NA,East,"Garden/Park, Main Road",Resale,6 of 15 Floor,Apartment,Thane,2,Owner,15,Water Availability 24 Hours Available,F,950,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,Less than 5 years,3,NA,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Y,NA,NA,NA
12547,Ready to Move,NA,2,N,TATA Housing Development Company Ltd.,NA,NA,6300000,63 Lac,Marbonite,NA,NA,NA,NA,Near natinal highway Mumbai Nashik,927,Tata Amantra,6796,NA,Kalyan West,Near natinal highway Mumbai Nashik,Sq-ft,N,Co-operative Society,Unfurnished,1,NA,North - East,"Garden/Park, Pool",Resale,2 of 18 Floor,Apartment,Thane,2,Owner,18,NA,F,927,NA,Y,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,5 to 10 years,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12546,Ready to Move,NA,4,N,Haware Engineers & Builders Pvt Ltd,RCUDA,1,2000000,20 Lac,Vitrified,No/Rare Powercut,Per sq. Unit Monthly,2,100000,NA,NA,Haware Pinnacle,NA,429,Kalyan West,NA,NA,N,Power Of Attorney,Unfurnished,1,NA,North,"Garden/Park, Pool, Main Road",Resale,4 of 4 Floor,Apartment,Thane,1,Owner,4,Water Availability 24 Hours Available,F,NA,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,NA,0,Less than 5 years,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12545,Ready to Move,NA,15,N,NA,KDMC,0,13000000,1.30 Cr,Vitrified,No/Rare Powercut,Monthly,3500,200000,Its a furnished flat 24 hrs water available  with stilt parking,1475,NA,8813,885,Kalyan West,NA,Sq-ft,N,Freehold,Semi-Furnished,3,1 Covered,East,Main Road,Resale,15 of 23 Floor,Apartment,Thane,3,Agent,23,Water Availability 24 Hours Available,F,1475,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",3 BHK Flat,Sq-ft,0,5 to 10 years,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12544,Ready to Move,Jan '23,4,N,NA,NA,NA,2853100,28.5 Lac,NA,NA,NA,NA,50000,NA,585,NA,4877,383,Kalyan West,NA,Sq-ft,Y,NA,Unfurnished,1,NA,NA,NA,New Property,4 of 7 Floor,Apartment,Thane,1,Agent,7,NA,F,585,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,1,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12543,Ready to Move,NA,5,N,Raunak Group,NA,NA,3450000,34.5 Lac,NA,NA,NA,NA,100000,NA,550,Raunak City 2,6273,420,Kalyan West,East Facing Property,Sq-ft,N,Freehold,Unfurnished,2,NA,East,NA,Resale,5 of 15 Floor,Apartment,Thane,1,Owner,15,NA,F,550,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,5 to 10 years,2,NA,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12542,Under Construction,Mar '24,5,N,Mahindra Lifespace Developers Ltd.,TMC,1,3500000,35 Lac,Marble,No/Rare Powercut,NA,NA,NA,NA,520,Mahindra Happinest Kalyan,6731,400,Kalyan West,NA,Sq-ft,N,Power Of Attorney,Furnished,1,"1 Covered, 1 Open",South - East,"Garden/Park, Main Road",Resale,5 of 14 Floor,Apartment,Thane,1,Owner,14,Water Availability 24 Hours Available,F,520,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
